Selection treatment,Line,Maternal age,Maternal.ID,Sex,Development,Lifespan
Short-life,BlueShort,1,BlueShort14,F,26,30
Short-life,BlueShort,1,BlueShort14,F,23,29
Short-life,BlueShort,1,BlueShort14,F,23,29
Short-life,BlueShort,1,BlueShort14,F,23,21
Short-life,BlueShort,1,BlueShort14,M,21,21
Short-life,BlueShort,1,BlueShort14,F,21,20
Short-life,BlueShort,1,BlueShort14,F,24,31
Short-life,BlueShort,1,BlueShort14,F,23,29
Short-life,BlueShort,1,BlueShort14,M,23,19
Short-life,BlueShort,1,BlueShort14,F,21,25
Short-life,BlueShort,1,BlueShort14,M,21,16
Short-life,BlueShort,1,BlueShort14,F,22,23
Short-life,BlueShort,1,BlueShort14,F,22,23
Short-life,BlueShort,1,BlueShort14,M,21,19
Short-life,BlueShort,1,BlueShort14,F,25,30
Short-life,BlueShort,1,BlueShort15,F,23,28
Short-life,BlueShort,1,BlueShort15,M,21,22
Short-life,BlueShort,1,BlueShort15,M,21,21
Short-life,BlueShort,1,BlueShort15,M,22,20
Short-life,BlueShort,1,BlueShort15,F,23,26
Short-life,BlueShort,1,BlueShort15,M,21,25
Short-life,BlueShort,1,BlueShort15,M,21,24
Short-life,BlueShort,1,BlueShort15,F,24,29
Short-life,BlueShort,1,BlueShort15,M,22,24
Short-life,BlueShort,1,BlueShort15,F,22,30
Short-life,BlueShort,1,BlueShort15,M,22,22
Short-life,BlueShort,1,BlueShort15,F,23,33
Short-life,BlueShort,1,BlueShort15,F,23,28
Short-life,BlueShort,1,BlueShort15,F,23,33
Short-life,BlueShort,1,BlueShort15,M,22,24
Short-life,BlueShort,1,BlueShort15,F,26,27
Short-life,BlueShort,1,BlueShort15,M,23,24
Short-life,BlueShort,1,BlueShort15,F,23,31
Short-life,BlueShort,1,BlueShort15,M,23,24
Short-life,BlueShort,1,BlueShort15,F,23,38
Short-life,BlueShort,1,BlueShort15,F,24,37
Short-life,BlueShort,1,BlueShort15,M,23,19
Short-life,BlueShort,1,BlueShort15,M,22,27
Short-life,BlueShort,1,BlueShort15,F,25,22
Short-life,BlueShort,1,BlueShort15,M,21,23
Short-life,BlueShort,1,BlueShort15,F,24,35
Short-life,BlueShort,1,BlueShort15,F,23,30
Short-life,BlueShort,1,BlueShort15,M,22,24
Short-life,BlueShort,1,BlueShort15,F,24,32
Short-life,BlueShort,1,BlueShort15,F,23,30
Short-life,BlueShort,1,BlueShort15,F,23,29
Short-life,BlueShort,1,BlueShort15,F,23,39
Short-life,BlueShort,1,BlueShort15,M,23,25
Short-life,BlueShort,1,BlueShort15,F,22,25
Short-life,BlueShort,1,BlueShort15,F,30,24
Short-life,BlueShort,1,BlueShort15,M,21,27
Short-life,BlueShort,1,BlueShort15,M,24,22
Short-life,BlueShort,1,BlueShort15,F,22,31
Short-life,BlueShort,1,BlueShort15,M,22,22
Short-life,BlueShort,1,BlueShort15,F,23,38
Short-life,BlueShort,1,BlueShort15,M,21,22
Short-life,BlueShort,1,BlueShort15,M,22,20
Short-life,BlueShort,1,BlueShort15,M,24,26
Short-life,BlueShort,1,BlueShort16,M,24,20
Short-life,BlueShort,1,BlueShort16,M,23,23
Short-life,BlueShort,1,BlueShort16,M,23,22
Short-life,BlueShort,1,BlueShort16,F,22,28
Short-life,BlueShort,1,BlueShort16,M,22,19
Short-life,BlueShort,1,BlueShort16,M,22,16
Short-life,BlueShort,1,BlueShort16,F,24,30
Short-life,BlueShort,1,BlueShort16,M,24,20
Short-life,BlueShort,1,BlueShort16,M,24,24
Short-life,BlueShort,1,BlueShort16,F,25,22
Short-life,BlueShort,1,BlueShort16,M,24,14
Short-life,BlueShort,1,BlueShort16,M,23,21
Short-life,BlueShort,1,BlueShort16,F,23,33
Short-life,BlueShort,1,BlueShort16,M,21,19
Short-life,BlueShort,1,BlueShort16,M,22,21
Short-life,BlueShort,1,BlueShort16,M,23,20
Short-life,BlueShort,1,BlueShort16,F,23,20
Short-life,BlueShort,1,BlueShort16,F,25,28
Short-life,BlueShort,1,BlueShort16,M,24,25
Short-life,BlueShort,1,BlueShort16,M,22,16
Short-life,BlueShort,1,BlueShort16,F,24,37
Short-life,BlueShort,1,BlueShort16,M,22,23
Short-life,BlueShort,1,BlueShort16,F,22,30
Short-life,BlueShort,1,BlueShort16,M,22,24
Short-life,BlueShort,1,BlueShort16,M,23,15
Short-life,BlueShort,1,BlueShort16,F,25,26
Short-life,BlueShort,1,BlueShort16,F,22,24
Short-life,BlueShort,1,BlueShort16,M,24,20
Short-life,BlueShort,1,BlueShort16,M,23,20
Short-life,BlueShort,1,BlueShort16,M,22,24
Short-life,BlueShort,1,BlueShort16,M,24,20
Short-life,BlueShort,1,BlueShort16,F,21,27
Short-life,BlueShort,1,BlueShort16,M,23,22
Short-life,BlueShort,1,BlueShort16,F,22,32
Short-life,BlueShort,1,BlueShort16,M,23,15
Short-life,BlueShort,1,BlueShort16,F,25,23
Short-life,BlueShort,1,BlueShort16,M,23,17
Short-life,BlueShort,1,BlueShort16,F,24,25
Short-life,BlueShort,1,BlueShort16,M,23,16
Short-life,BlueShort,1,BlueShort16,F,24,23
Short-life,BlueShort,1,BlueShort16,M,22,15
Short-life,BlueShort,1,BlueShort16,F,23,24
Short-life,BlueShort,1,BlueShort17,M,23,18
Short-life,BlueShort,1,BlueShort17,M,21,18
Short-life,BlueShort,1,BlueShort17,M,21,15
Short-life,BlueShort,1,BlueShort17,F,23,25
Short-life,BlueShort,1,BlueShort17,F,22,31
Short-life,BlueShort,1,BlueShort17,F,21,27
Short-life,BlueShort,1,BlueShort17,M,22,16
Short-life,BlueShort,1,BlueShort17,M,21,17
Short-life,BlueShort,1,BlueShort17,M,23,23
Short-life,BlueShort,1,BlueShort17,F,23,32
Short-life,BlueShort,1,BlueShort17,M,23,20
Short-life,BlueShort,1,BlueShort17,F,22,28
Short-life,BlueShort,1,BlueShort17,M,24,20
Short-life,BlueShort,1,BlueShort17,M,22,21
Short-life,BlueShort,1,BlueShort17,M,21,22
Short-life,BlueShort,1,BlueShort17,F,22,30
Short-life,BlueShort,1,BlueShort17,M,21,25
Short-life,BlueShort,1,BlueShort17,F,23,29
Short-life,BlueShort,1,BlueShort17,F,23,30
Short-life,BlueShort,1,BlueShort17,M,21,20
Short-life,BlueShort,1,BlueShort17,F,22,31
Short-life,BlueShort,1,BlueShort17,M,23,18
Short-life,BlueShort,1,BlueShort17,F,23,31
Short-life,BlueShort,1,BlueShort17,M,21,23
Short-life,BlueShort,1,BlueShort17,F,21,27
Short-life,BlueShort,1,BlueShort17,M,23,21
Short-life,BlueShort,1,BlueShort17,M,21,22
Short-life,BlueShort,1,BlueShort17,F,23,24
Short-life,BlueShort,1,BlueShort17,M,23,20
Short-life,BlueShort,1,BlueShort17,F,22,29
Short-life,BlueShort,1,BlueShort17,F,23,28
Short-life,BlueShort,1,BlueShort17,M,21,22
Short-life,BlueShort,1,BlueShort17,M,23,21
Short-life,BlueShort,1,BlueShort17,M,23,20
Short-life,BlueShort,1,BlueShort17,M,23,22
Short-life,BlueShort,1,BlueShort17,F,22,24
Short-life,BlueShort,1,BlueShort18,M,21,22
Short-life,BlueShort,1,BlueShort18,F,23,33
Short-life,BlueShort,1,BlueShort18,F,21,22
Short-life,BlueShort,1,BlueShort18,M,22,22
Short-life,BlueShort,1,BlueShort18,M,21,24
Short-life,BlueShort,1,BlueShort18,M,21,17
Short-life,BlueShort,1,BlueShort18,M,21,23
Short-life,BlueShort,1,BlueShort18,F,21,27
Short-life,BlueShort,1,BlueShort18,M,21,21
Short-life,BlueShort,1,BlueShort18,F,22,25
Short-life,BlueShort,1,BlueShort18,M,22,21
Short-life,BlueShort,1,BlueShort18,F,22,27
Short-life,BlueShort,1,BlueShort18,M,21,18
Short-life,BlueShort,1,BlueShort18,F,22,28
Short-life,BlueShort,1,BlueShort18,M,21,24
Short-life,BlueShort,1,BlueShort18,M,21,24
Short-life,BlueShort,1,BlueShort18,M,21,21
Short-life,BlueShort,1,BlueShort18,M,23,20
Short-life,BlueShort,1,BlueShort18,F,21,26
Short-life,BlueShort,1,BlueShort18,M,22,23
